url,title,part_id,brand,availability,price,symptoms,product_types,installation_difficulty,installation_time,related_parts,replacement_parts,video_url,description
https://www.partselect.com/PS382824-Whirlpool-675808-Middle-Spray-Arm-Kit.htm?SourceCode=18,Middle Spray Arm Kit 675808,PS382824,Whirlpool,In Stock,31.63,Not cleaning dishes properly | Leaking | Noisy | Will not fill with water,Dishwasher.,Really Easy,15 - 30 mins,N/A,"AP3115182,  679719,  675808,  3378147,  3379644,  675808,  675808VP,  9742989,  9742992,  9742995,  9743210",https://www.youtube.com/watch?v=qXsuJ5xiGL0,"This middle spray arm kit includes an upper spray arm, a holder or hanger, water supply tube or delivery tube, split ring seal, and a screw. The function of these parts is to spray water to all levels of the dishwasher so the dishes will come out completely clean. This kit has recently been redesigned. It does not include the upper support or mount, so consider ordering those parts as well if necessary. The spray arm is approximately 18 inches long, and all parts are white in colour. The only tool you will need to complete this repair is a Phillips screw driver."
https://www.partselect.com/PS11770610-Frigidaire-5304507158-Lower-Spray-Arm.htm?SourceCode=18,Lower Spray Arm 5304507158,PS11770610,Frigidaire,In Stock,27.59,Not cleaning dishes properly | Leaking | Noisy | Not draining,Dishwasher.,Really Easy,15 - 30 mins,N/A,"AP6036393,  154821902,  154821903,  154830302,  154830303,  5304496886,  5304496935,  5304496936,  5304498139,  5304506532,  5304506660,  5304507040,  5304507159",https://www.youtube.com/watch?v=m8xZwWBmVFo,"The spray arm rotates and sprays water to clean the dishes inside the dishwasher tub.

This part works with the following brands: Frigidaire, White Westinghouse, Kelvinator, Gibson, Kenmore, Sears, Tappan, & Electrolux.

Possible Repair Solution For:
Not cleaning properly, unusual noises, leaking water."
https://www.partselect.com/PS12717897-Frigidaire-5304517982-ORBITAL-SPRAYER.htm?SourceCode=18,ORBITAL SPRAYER 5304517982,PS12717897,Frigidaire,In Stock,18.98,Not cleaning dishes properly | Leaking,Dishwasher.,Very Easy,Less than 15 mins,N/A,N/A,https://www.youtube.com/watch?v=d6AvOkulk_g,"This orbital sprayer is an authentic OEM replacement part that is designed to fit with various models of dishwashers. It is blue in color and has a diameter of 8 inches. The sprayer is located at the bottom of the dishwasher beneath the lower dish rack. It is responsible for directing pressurized water and detergent onto dishes during the cleaning process. This ensures that the dishes are cleaned thoroughly and evenly. The orbital movement of the sprayer helps to maximize cleaning efficiency reaching into hard-to-reach places. Replacing the sprayer is a simple process, simply twist off the faulty sprayer and snap the new one into place."
https://www.partselect.com/PS11755592-Whirlpool-WPW10491331-Lower-Spray-Arm.htm?SourceCode=18,Lower Spray Arm WPW10491331,PS11755592,Whirlpool,In Stock,40.27,Not cleaning dishes properly | Leaking | Noisy,Dishwasher.,Very Easy,Less than 15 mins,N/A,"AP6022259,  8579258,  8579263,  W10084401,  W10084508,  W10195598,  W10195665,  W10234638,  W10320512,  W10333330,  W10342793,  W10376684,  W10376689,  W10376691,  W10491331,  WP8579258,  WP8579263,  WPW10195598,  WPW10320512,  WPW10333330
                        
                            ...
                            Show more
                        
                        , WPW10342793,  WPW10376691
                         Show less",https://www.youtube.com/watch?v=d6AvOkulk_g,This is a lower spray arm for a dishwasher. The lower spray arm allows water to be spread evenly throughout the dishwasher tub with the proper force so dishes come out clean. This spray arm is gray in color and is about 20 inches long. You may need to replace this part if the water is not being distributed.
https://www.partselect.com/PS11727921-Whirlpool-W10837249-Lower-Spray-Arm.htm?SourceCode=18,Lower Spray Arm W10837249,PS11727921,Whirlpool,In Stock,68.35,Leaking | Not cleaning dishes properly,Dishwasher.,Really Easy,Less than 15 mins,N/A,"AP5988717,  W10629546,  W10838302",https://www.youtube.com/watch?v=72iADz2ydqg,"This lower spray arm is an authentic OEM part that is compatible with dishwashers. It is found at the bottom of the dishwasher where it is attached to a rotating mechanism. When the dishwasher is in operation, water is pumped through the spray arm, which rotates to distribute this water through the dishwasher. This rotation ensures that water reaches all areas of the dishwasher tub for a thorough cleaning. If the spray arm is faulty, you may notice that some of your dishes are still dirty at the end of the cycle or you may hear unusual rattling noises while the dishwasher is running. The spray arm will need to be replaced if it can no longer function properly."
https://www.partselect.com/PS17137081-GE-WD22X33499-LOWER-SPRAY-ARM.htm?SourceCode=18,LOWER SPRAY ARM WD22X33499,PS17137081,GE,In Stock,24.91,Not cleaning dishes properly | Noisy | Leaking | Not draining,Dishwasher.,Very Easy,15 - 30 mins,N/A,"WD22X10091,  WD22X25962,  WD22X26621,  WD22X27724",https://www.youtube.com/watch?v=d6AvOkulk_g,"This lower spray arm assembly in your dishwasher distributes water and detergent during the washing cycle by spinning around and spraying water in different directions. You can usually find it attached to a support or hub at the bottom of the dishwasher. If this part is broken, you might notice some signs. You might hear a knocking or banging sound coming from the dishwasher. The spray arm may not rotate properly or might seem wobbly. It is important to replace a damaged arm assembly as your dishes will not get cleaned properly, and they will still have dirt on them even after a wash cycle. It can also cause the dishwasher to have a bad smell because of leftover food residue. To remove your existing arm assembly, you will need to release its locking mechanism before lifting it out of your appliance. Please be informed that this OEM-verified part is sold individually."
https://www.partselect.com/PS12081829-LG-MEG64438801-HOLDER.htm?SourceCode=18,HOLDER MEG64438801,PS12081829,LG,In Stock,11.59,N/A,Dishwasher.,Very Easy,Less than 15 mins,N/A,AP6237065,https://www.youtube.com/watch?v=d6AvOkulk_g,"This holder, also known as a mounting bracket, is responsible for securing the dish rack in place inside your dishwasher during cleaning. It is a genuine OEM replacement part sourced directly from LG to ensure a perfect fit for your dishwasher. It is gray in color and measures 1 inch by 1 inch. If the holder is lost or broken, your dish racks may become dislodged or unstable and cause damage inside the dishwasher. Each holder is sold individually."
https://www.partselect.com/PS11755736-Whirlpool-WPW10503548-Retainer-Clip-Black.htm?SourceCode=18,Retainer Clip - Black WPW10503548,PS11755736,Whirlpool,In Stock,19.35,N/A,Dishwasher.,Really Easy,15 - 30 mins,N/A,"AP6022403,  W10331789,  W10503548,  WPW10503548VP",https://www.youtube.com/watch?v=siw5MV1rr64,This part is used to hold the access panel in place. Sold individually.
https://www.partselect.com/PS1524878-Frigidaire-154106202-Heating-Element-Brass-Nut.htm?SourceCode=18,Heating Element Brass Nut 154106202,PS1524878,Frigidaire,In Stock,12.56,Leaking | Not drying dishes properly,Dishwasher.,Really Easy,15 - 30 mins,N/A,"AP3965251,  1196115,  08014807,  0806834,  1093360,  154106201,  159895A,  3018118,  3351029,  40571,  4162518,  5300806834,  5303351029,  8-6834,  80-6834,  8014807,  806834,  89637-1,  896371,  S000007201
                        
                            ...
                            Show more
                        
                        , WS7201
                         Show less",https://www.youtube.com/watch?v=vDxcXmE5lmA,"The heating element nut is used to connect the heating element to the dishwasher tub. If water is leaking from underneath your dishwasher, you may need to tighten or replace the heating element nut. Replacing the nut is an easy job, does not require any specialty tools, and should not take you more than 10 minutes. For our step by step guide, click the video below. The brass nut measures 7 inches in length x 1 inch in width x 5 inches in height, and fits most dishwashers. To see if this part is compatible with your dishwasher, check the list of compatible brands below."
https://www.partselect.com/PS6447735-GE-WR01X11007-Door-Handle-Fastener.htm?SourceCode=18,Door Handle Fastener WR01X11007,PS6447735,GE,In Stock,13.53,Door won’t open or close,"Refrigerator, Range, Dishwasher.",Really Easy,30 - 60 mins,N/A,"AP5668500,  WR01X21313",https://www.youtube.com/watch?v=d6AvOkulk_g,"This is a door handle fastener to secure the handle to your refrigerator drawer. It is also known and a mounting bolt or screw. It is approximately 1 inch in total length, and is made of metal."
https://www.partselect.com/PS11756098-Whirlpool-WPW10538166-Grommet.htm?SourceCode=18,Grommet WPW10538166,PS11756098,Whirlpool,In Stock,25.87,Leaking | Not cleaning dishes properly,Dishwasher.,A Bit Difficult,1- 2 hours,N/A,"AP6022761,  W10195068,  W10538166,  W11182008,  WPW10538166VP",https://www.youtube.com/watch?v=d6AvOkulk_g,"This pump inlet grommet is a genuine OEM replacement part that is compatible with various models of dishwashers. It is made of rubber and has a diameter of approximately 2.5 inches. The grommet is used to create a watertight seal in the area between the inlet hose and the circulation pump. This prevents the dishwasher from leaking, and it also helps to absorb minor shocks and vibrations that occur while the dishwasher is running. It is normal for the grommet to wear down over time or become damaged from exposure to water, heat, and chemicals."
https://www.partselect.com/PS12081830-LG-MEG64438901-HOLDER.htm?SourceCode=18,HOLDER MEG64438901,PS12081830,LG,In Stock,11.59,N/A,Dishwasher.,N/A,N/A,N/A,N/A,https://www.youtube.com/watch?v=d6AvOkulk_g,"This is a dishrack holder designed for various models of LG dishwashers. The purpose of this holder is to secure various parts within the dishwasher, such as the cutlery basket. This holder measures approximately 1 inch long and 0.4 inches wide, is made of plastic, and features two hooks that attach themselves to the frame of the rack. This genuine OEM holder comes as an individual part, so if you require multiple holders, consider that before ordering."
https://www.partselect.com/PS8756263-GE-WD12X20171-CLIP-LOWER-RACK.htm?SourceCode=18,CLIP LOWER RACK WD12X20171,PS8756263,GE,In Stock,13.53,N/A,Dishwasher.,N/A,N/A,N/A,N/A,N/A,N/A
https://www.partselect.com/PS11743934-Whirlpool-WP717273-Rubber-Washer.htm?SourceCode=18,Rubber Washer WP717273,PS11743934,Whirlpool,In Stock,7.71,Not drying dishes properly | Leaking | Will Not Start | Not cleaning dishes properly,Dishwasher.,Really Easy,30 - 60 mins,N/A,"AP6010750,  680862,  717273",https://www.youtube.com/watch?v=3NIBOn76XrQ,"The rubber washer is a part which is specific to dishwashers and should not be substituted by a similar part. It works with the heating element to seal the receptacle opening where the heating element is attached. The rubber washer is used to prevent water leaking from your dishwasher during its cycle. Before making any repairs to your dishwasher make sure that you disconnect the power by finding the breaker for the dishwasher, and turning it off. The tools you will need to complete this repair include an adjustable wrench, and a 1/4 inch nut driver. This specific rubber washer is sold individually."
https://www.partselect.com/PS11770115-Whirlpool-W10919676-CLIP.htm?SourceCode=18,CLIP W10919676,PS11770115,Whirlpool,In Stock,11.59,N/A,Dishwasher.,A Bit Difficult,More than 2 hours,N/A,"AP6037221,  W10752617",N/A,N/A
https://www.partselect.com/PS8728043-Bosch-00616990-HOLDER.htm?SourceCode=18,HOLDER 00616990,PS8728043,Bosch,In Stock,5.90,N/A,Dishwasher.,Really Easy,Less than 15 mins,N/A,"AP4512897,  616990",N/A,N/A
